POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
A1A 5P4,ST. JOHN'S,NL,3,47.605951,-52.748248
A1A 5S7,ST. JOHN'S,NL,3,47.616427,-52.704317
A1A 5T8,ST. JOHN'S,NL,3,47.600157,-52.688365
A1A 5V5,ST. JOHN'S,NL,3,47.6104359,-52.6813878
A1A 5V7,ST. JOHN'S,NL,3,47.6117882,-52.7158399
A1A 5W2,ST. JOHN'S,NL,3,47.5822013,-52.6785201
A1A 5W5,ST. JOHN'S,NL,3,47.6114031,-52.6930891
A1A 5X9,ST. JOHN'S,NL,3,47.6043283,-52.7533034
A1A 5H8,ST. JOHN'S,NL,3,47.600034,-52.75243
A1A 5J9,ST. JOHN'S,NL,3,47.5984519,-52.7377885
A1A 5K5,ST. JOHN'S,NL,3,47.5862323,-52.7062652
A1A 5M7,ST. JOHN'S,NL,3,47.605981,-52.748225
A1A 5N1,ST. JOHN'S,NL,3,47.6120826,-52.71496
A1A 5N3,ST. JOHN'S,NL,3,47.6118983,-52.7235749
A1A 5N5,ST. JOHN'S,NL,3,47.5979549,-52.7122904
A1A 5N9,ST. JOHN'S,NL,3,47.565578,-52.706632
A1A 5P7,ST. JOHN'S,NL,3,47.5989187,-52.737052
A1A 5T1,ST. JOHN'S,NL,3,47.592884,-52.687042
A1A 5T5,ST. JOHN'S,NL,3,47.6156889,-52.7040508
A1A 5V3,ST. JOHN'S,NL,3,47.609873,-52.685758
A1A 5W3,ST. JOHN'S,NL,3,47.57988,-52.68495
A1A 5X2,ST. JOHN'S,NL,3,47.6182382,-52.7054505
A1A 5X5,ST. JOHN'S,NL,3,47.5991931,-52.7451055
A1A 5Y2,ST. JOHN'S,NL,3,47.6045628,-52.7544328
A1A 6C4,ST. JOHN'S,NL,3,47.617704,-52.707479
A1B 0B4,ST. JOHN'S,NL,3,47.571239,-52.770652
A1B 0E3,ST. JOHN'S,NL,3,47.5514985,-52.7957463
A1B 0H2,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0H4,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0J1,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0J3,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0K5,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0K6,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0K8,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0M1,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0M3,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0N7,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0P6,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0R2,ST. JOHN'S,NL,3,47.570955,-52.739548
A1B 0S9,ST. JOHN'S,NL,3,47.5431993,-52.8026873
A1B 0T2,ST. JOHN'S,NL,3,47.5574599,-52.7814303
A1B 1A8,ST. JOHN'S,NL,3,47.5554038,-52.7456827
A1B 1C3,ST. JOHN'S,NL,3,47.562291,-52.743667
A1B 1H3,ST. JOHN'S,NL,3,47.561388,-52.745052
A1B 1H7,ST. JOHN'S,NL,3,47.5588853,-52.7474908
A1B 1K8,ST. JOHN'S,NL,3,47.5652134,-52.7356628
A1B 1K9,ST. JOHN'S,NL,3,47.5647654,-52.7362761
A1B 1L1,ST. JOHN'S,NL,3,47.5639921,-52.736686
A1B 1R4,ST. JOHN'S,NL,3,47.579098,-52.7165067
A1B 1S5,ST. JOHN'S,NL,3,47.5786676,-52.7197497
A1B 1V5,ST. JOHN'S,NL,3,47.5825869,-52.7138656
A1B 1V6,ST. JOHN'S,NL,3,47.580758,-52.717786
A1B 1W2,ST. JOHN'S,NL,3,47.559305,-52.75189
A1B 1X2,ST. JOHN'S,NL,3,47.5634065,-52.7477473
A1B 1X4,ST. JOHN'S,NL,3,47.5832255,-52.7157141
A1B 1Y1,ST. JOHN'S,NL,3,47.5839583,-52.7169099
A1B 1Y7,ST. JOHN'S,NL,3,47.585106,-52.716134
A1B 1Y8,ST. JOHN'S,NL,3,47.5852315,-52.7162135
A1B 1Z8,ST. JOHN'S,NL,3,47.5648107,-52.7426292
A1B 2A1,ST. JOHN'S,NL,3,47.5845877,-52.718854
A1B 2A2,ST. JOHN'S,NL,3,47.584642,-52.718679
A1B 2B1,ST. JOHN'S,NL,3,47.563047,-52.749942
A1B 2B3,ST. JOHN'S,NL,3,47.5662756,-52.7486606
A1B 2B9,ST. JOHN'S,NL,3,47.564023,-52.752142
A1B 2C2,ST. JOHN'S,NL,3,47.5625849,-52.7555864
A1B 2C8,ST. JOHN'S,NL,3,47.560872,-52.757822
A1B 2E2,ST. JOHN'S,NL,3,47.5640054,-52.757595
A1B 2K3,ST. JOHN'S,NL,3,47.5907481,-52.7316388
A1B 2N6,ST. JOHN'S,NL,3,47.5909377,-52.7222329
A1B 2N7,ST. JOHN'S,NL,3,47.592853,-52.725113
A1B 2R3,ST. JOHN'S,NL,3,47.576615,-52.715925
A1B 2R5,ST. JOHN'S,NL,3,47.5778056,-52.7160421
A1B 2S6,ST. JOHN'S,NL,3,47.5749686,-52.7188582
A1B 2V1,ST. JOHN'S,NL,3,47.5776615,-52.7222975
A1B 2V5,ST. JOHN'S,NL,3,47.577106,-52.727573
A1B 2X4,ST. JOHN'S,NL,3,47.5702474,-52.7213894
A1B 2X6,ST. JOHN'S,NL,3,47.5704568,-52.7236256
A1B 2Y5,ST. JOHN'S,NL,3,47.590066,-52.7284532
A1B 2Y6,ST. JOHN'S,NL,3,47.5868134,-52.7284701
A1B 2Z9,ST. JOHN'S,NL,3,47.572978,-52.72276
A1B 3E3,ST. JOHN'S,NL,3,47.564499,-52.73445
A1B 3E5,ST. JOHN'S,NL,3,47.563835,-52.735247
A1B 3G9,ST. JOHN'S,NL,3,47.5654068,-52.7436727
A1B 3J5,ST. JOHN'S,NL,3,47.5652852,-52.7515935
A1B 3J8,ST. JOHN'S,NL,3,47.5657669,-52.7565035
A1B 3J9,ST. JOHN'S,NL,3,47.565588,-52.758846
A1B 3K1,ST. JOHN'S,NL,3,47.5605994,-52.7420508
A1B 3L6,ST. JOHN'S,NL,3,47.563483,-52.755887
A1B 3L7,ST. JOHN'S,NL,3,47.562467,-52.755797
A1B 3M7,ST. JOHN'S,NL,3,47.577761,-52.875216
A1B 3N2,ST. JOHN'S,NL,3,47.562913,-52.746544
A1B 3T8,ST. JOHN'S,NL,3,47.562929,-52.746544
A1B 3V5,ST. JOHN'S,NL,3,47.592671,-52.730599
A1B 3V6,ST. JOHN'S,NL,3,47.570833,-52.738986
A1B 3W2,ST. JOHN'S,NL,3,47.557893,-52.744921
A1B 3W7,ST. JOHN'S,NL,3,47.5570075,-52.7481581
A1B 3Y3,ST. JOHN'S,NL,3,47.5948573,-52.7316914
A1B 3Z2,ST. JOHN'S,NL,3,47.562935,-52.746544
A1B 3Z9,ST. JOHN'S,NL,3,47.5665829,-52.7463722
A1B 4A7,ST. JOHN'S,NL,3,47.5568767,-52.7441793
A1B 4B3,ST. JOHN'S,NL,3,47.5534983,-52.7481345
A1B 4B7,ST. JOHN'S,NL,3,47.562946,-52.746544
A1B 4C4,ST. JOHN'S,NL,3,47.563092,-52.768648
A1B 4E3,ST. JOHN'S,NL,3,47.565466,-52.754244
A1B 4E5,ST. JOHN'S,NL,3,47.561479,-52.739471
A1B 4E7,ST. JOHN'S,NL,3,47.581086,-52.7398314
A1B 4G1,ST. JOHN'S,NL,3,47.562951,-52.746544
A1B 4J7,ST. JOHN'S,NL,3,47.562957,-52.746544
A1B 4K1,ST. JOHN'S,NL,3,47.562958,-52.746544
A1B 4K6,ST. JOHN'S,NL,3,47.562963,-52.746544
A1B 4L4,ST. JOHN'S,NL,3,47.5672378,-52.7669608
A1B 4L5,ST. JOHN'S,NL,3,47.579548,-52.740956
A1A 5Y3,ST. JOHN'S,NL,3,47.6018321,-52.7514125
A1A 5Z5,ST. JOHN'S,NL,3,47.6067296,-52.6912716
A1A 5Z8,ST. JOHN'S,NL,3,47.6052626,-52.7478966
A1A 6A8,ST. JOHN'S,NL,3,47.550575,-52.746072
A1A 6C2,ST. JOHN'S,NL,3,47.6187508,-52.7052959
A1B 0B3,ST. JOHN'S,NL,3,47.571239,-52.770652
A1B 0C2,ST. JOHN'S,NL,3,47.571239,-52.770652
A1B 0E9,ST. JOHN'S,NL,3,47.570699,-52.776298
A1B 0G7,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0G8,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0H6,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0J6,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0J7,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0L4,ST. JOHN'S,NL,3,47.5546574,-52.7930509
A1B 0M7,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0M8,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0N1,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0N2,ST. JOHN'S,NL,3,47.5651062,-52.7828281
A1B 0P8,ST. JOHN'S,NL,3,47.570955,-52.739548
A1B 0R8,ST. JOHN'S,NL,3,47.570955,-52.739548
A1B 0S1,ST. JOHN'S,NL,3,47.570955,-52.739548
A1B 0S6,ST. JOHN'S,NL,3,47.554244,-52.795412
A1B 0T6,ST. JOHN'S,NL,3,47.5580996,-52.8056949
A1B 1B2,ST. JOHN'S,NL,3,47.563433,-52.736109
A1B 1B8,ST. JOHN'S,NL,3,47.563344,-52.7361062
A1B 1C6,ST. JOHN'S,NL,3,47.5515866,-52.7509922
A1B 1C7,ST. JOHN'S,NL,3,47.5730363,-52.7168769
A1B 1E1,ST. JOHN'S,NL,3,47.571856,-52.720171
A1B 1E7,ST. JOHN'S,NL,3,47.562379,-52.735609
A1B 1J8,ST. JOHN'S,NL,3,47.5715124,-52.7225758
A1B 1M8,ST. JOHN'S,NL,3,47.572134,-52.723339
A1B 1N9,ST. JOHN'S,NL,3,47.577445,-52.721999
A1B 1P1,ST. JOHN'S,NL,3,47.577523,-52.7219339
A1B 1R5,ST. JOHN'S,NL,3,47.579079,-52.716248
A1B 1T7,ST. JOHN'S,NL,3,47.5701149,-52.7322614
A1B 1T8,ST. JOHN'S,NL,3,47.5696431,-52.7331101
A1B 1X6,ST. JOHN'S,NL,3,47.582028,-52.72035
A1B 1Y9,ST. JOHN'S,NL,3,47.5862379,-52.7174184
A1B 1Z9,ST. JOHN'S,NL,3,47.5853874,-52.7175775
A1B 2B2,ST. JOHN'S,NL,3,47.562153,-52.750317
A1B 2B7,ST. JOHN'S,NL,3,47.566738,-52.750494
A1B 2E1,ST. JOHN'S,NL,3,47.56445,-52.756734
A1B 2E5,ST. JOHN'S,NL,3,47.5881323,-52.72848
A1B 2E6,ST. JOHN'S,NL,3,47.5885287,-52.7272561
A1B 2E8,ST. JOHN'S,NL,3,47.589334,-52.7245692
A1B 2G1,ST. JOHN'S,NL,3,47.5904149,-52.723872
A1B 2H6,ST. JOHN'S,NL,3,47.592275,-52.7289
A1B 2H9,ST. JOHN'S,NL,3,47.5920741,-52.7325028
A1B 2M3,ST. JOHN'S,NL,3,47.581736,-52.712714
A1B 2M4,ST. JOHN'S,NL,3,47.582357,-52.713477
A1B 2M7,ST. JOHN'S,NL,3,47.583971,-52.7146477
A1B 2N4,ST. JOHN'S,NL,3,47.5898623,-52.7199102
A1B 2P1,ST. JOHN'S,NL,3,47.5735077,-52.7100478
A1B 2P9,ST. JOHN'S,NL,3,47.5725556,-52.7138101
A1B 2R1,ST. JOHN'S,NL,3,47.5733149,-52.7143399
A1B 2R9,ST. JOHN'S,NL,3,47.5832082,-52.7166441
A1B 2V4,ST. JOHN'S,NL,3,47.577644,-52.723727
A1B 2W3,ST. JOHN'S,NL,3,47.5765691,-52.7243361
A1B 2W9,ST. JOHN'S,NL,3,47.5762297,-52.7264809
A1B 2X5,ST. JOHN'S,NL,3,47.5702587,-52.7215096
A1B 2X7,ST. JOHN'S,NL,3,47.5703034,-52.7225938
A1B 3A3,ST. JOHN'S,NL,3,47.583609,-52.751449
A1B 3C2,ST. JOHN'S,NL,3,47.565504,-52.730982
A1B 3C3,ST. JOHN'S,NL,3,47.5653549,-52.7306641
A1B 3E7,ST. JOHN'S,NL,3,47.565909,-52.737994
A1B 3G7,ST. JOHN'S,NL,3,47.5639438,-52.7410583
A1B 3G8,ST. JOHN'S,NL,3,47.5647307,-52.741818
A1B 3H8,ST. JOHN'S,NL,3,47.562129,-52.741385
A1B 3J2,ST. JOHN'S,NL,3,47.564759,-52.745545
A1B 3J6,ST. JOHN'S,NL,3,47.565446,-52.752911
A1B 3K3,ST. JOHN'S,NL,3,47.5601686,-52.743834
A1B 3L8,ST. JOHN'S,NL,3,47.5620655,-52.7527214
A1B 3L9,ST. JOHN'S,NL,3,47.5620232,-52.7523098
A1B 3P5,ST. JOHN'S,NL,3,47.562919,-52.746544
A1B 3P9,ST. JOHN'S,NL,3,47.5572548,-52.7602439
A1B 3R6,ST. JOHN'S,NL,3,47.5717598,-52.7371263
A1B 3R7,ST. JOHN'S,NL,3,47.5715217,-52.7374517
A1B 3S4,ST. JOHN'S,NL,3,47.593589,-52.7258419
A1B 3V8,ST. JOHN'S,NL,3,47.559085,-52.78274
A1B 3X2,ST. JOHN'S,NL,3,47.5552933,-52.7669429
A1B 3X8,ST. JOHN'S,NL,3,47.575428,-52.731172
A1B 4A4,ST. JOHN'S,NL,3,47.562941,-52.746544
A1B 4A9,ST. JOHN'S,NL,3,47.5633403,-52.7634114
A1B 4B2,ST. JOHN'S,NL,3,47.562943,-52.746544
A1B 4C1,ST. JOHN'S,NL,3,47.5601091,-52.770536
A1B 4J4,ST. JOHN'S,NL,3,47.5843,-52.716827
A1B 4J9,ST. JOHN'S,NL,3,47.582448,-52.697392
A1B 4K7,ST. JOHN'S,NL,3,47.519691,-52.837161
A1B 4L6,ST. JOHN'S,NL,3,47.5806528,-52.7399783
A1B 4N1,ST. JOHN'S,NL,3,47.563093,-52.768648
A1B 4P1,ST. JOHN'S,NL,3,47.5929699,-52.7363974
A1B 4R2,ST. JOHN'S,NL,3,47.5645745,-52.7940676
A1B 4R5,ST. JOHN'S,NL,3,47.562971,-52.746544
A1B 4R7,ST. JOHN'S,NL,3,47.563353,-52.758915
A1B 4R8,ST. JOHN'S,NL,3,47.5619438,-52.7607541
A1B 4R9,ST. JOHN'S,NL,3,47.5615843,-52.7594309
A1B 4S4,ST. JOHN'S,NL,3,47.5645707,-52.7688157
A1B 5A4,ST. JOHN'S,NL,3,47.561991,-52.761651
A1B 5A6,ST. JOHN'S,NL,3,47.562975,-52.746544
A1B 5B2,ST. JOHN'S,NL,3,47.593921,-52.725323
A1B 5B6,ST. JOHN'S,NL,3,47.56452,-52.7652157
A1B 5B8,ST. JOHN'S,NL,3,47.5658933,-52.7645711
A1B 5E1,ST. JOHN'S,NL,3,47.5657071,-52.7708403
A1B 5E3,ST. JOHN'S,NL,3,47.5663883,-52.7671467
A1B 4M3,ST. JOHN'S,NL,3,47.5610175,-52.7742224
A1B 4M6,ST. JOHN'S,NL,3,47.561459,-52.772715
A1B 4N3,ST. JOHN'S,NL,3,47.576063,-52.715956
A1B 4N6,ST. JOHN'S,NL,3,47.609585,-52.7467
A1B 4N9,ST. JOHN'S,NL,3,47.5940761,-52.7321616
A1B 4S2,ST. JOHN'S,NL,3,47.562972,-52.746544
A1B 4S5,ST. JOHN'S,NL,3,47.5628961,-52.7710236
A1B 4T5,ST. JOHN'S,NL,3,47.572693,-52.728186
A1B 5A7,ST. JOHN'S,NL,3,47.562976,-52.746544
A1B 5G2,ST. JOHN'S,NL,3,47.547185,-52.7940679
A1B 5G6,ST. JOHN'S,NL,3,47.5481485,-52.7947901
A1C 1A7,ST. JOHN'S,NL,3,47.5669608,-52.7041392
A1C 1A9,ST. JOHN'S,NL,3,47.5663359,-52.7048502
A1C 1E3,ST. JOHN'S,NL,3,47.57172,-52.697502
A1C 1E6,ST. JOHN'S,NL,3,47.57028,-52.70057
A1C 1E8,ST. JOHN'S,NL,3,47.569453,-52.701959
A1C 1G4,ST. JOHN'S,NL,3,47.568765,-52.702676
A1C 1H1,ST. JOHN'S,NL,3,47.5648594,-52.7076148
A1C 1H3,ST. JOHN'S,NL,3,47.5660512,-52.7062566
A1C 1H4,ST. JOHN'S,NL,3,47.5645346,-52.7078856
A1C 1H5,ST. JOHN'S,NL,3,47.5638317,-52.7083674
A1C 1H8,ST. JOHN'S,NL,3,47.562097,-52.710715
A1C 1N4,ST. JOHN'S,NL,3,47.5699558,-52.7035823
A1C 1S8,ST. JOHN'S,NL,3,47.568866,-52.7062944
A1C 1V2,ST. JOHN'S,NL,3,47.5646445,-52.7138067
A1C 1W2,ST. JOHN'S,NL,3,47.560166,-52.714652
A1C 1Y9,ST. JOHN'S,NL,3,47.5586179,-52.7172673
A1C 2B5,ST. JOHN'S,NL,3,47.5637079,-52.7105226
A1C 2B6,ST. JOHN'S,NL,3,47.563284,-52.710583
A1C 2B7,ST. JOHN'S,NL,3,47.5631938,-52.7107755
A1C 2C2,ST. JOHN'S,NL,3,47.57381,-52.700222
A1C 2C5,ST. JOHN'S,NL,3,47.5714376,-52.704755
A1C 2E8,ST. JOHN'S,NL,3,47.5671459,-52.7098404
A1C 2G5,ST. JOHN'S,NL,3,47.564189,-52.7149
A1C 2H4,ST. JOHN'S,NL,3,47.5584081,-52.7197122
A1C 2K2,ST. JOHN'S,NL,3,47.556866,-52.727258
A1C 2K4,ST. JOHN'S,NL,3,47.5556854,-52.7298462
A1C 2K7,ST. JOHN'S,NL,3,47.5585461,-52.7243028
A1C 2M4,ST. JOHN'S,NL,3,47.558811,-52.7304087
A1C 2M6,ST. JOHN'S,NL,3,47.557914,-52.732851
A1C 2S6,ST. JOHN'S,NL,3,47.570475,-52.712664
A1C 2S8,ST. JOHN'S,NL,3,47.569984,-52.713475
A1C 2T2,ST. JOHN'S,NL,3,47.5692344,-52.7142683
A1C 2T4,ST. JOHN'S,NL,3,47.569032,-52.71463
A1C 2T8,ST. JOHN'S,NL,3,47.564681,-52.723099
A1C 2W6,ST. JOHN'S,NL,3,47.5641809,-52.7233959
A1C 2X2,ST. JOHN'S,NL,3,47.567126,-52.72151
A1C 2Z2,ST. JOHN'S,NL,3,47.574182,-52.705411
A1C 2Z9,ST. JOHN'S,NL,3,47.5711309,-52.7161531
A1C 3A9,ST. JOHN'S,NL,3,47.5653589,-52.7266204
A1C 3B6,ST. JOHN'S,NL,3,47.5641403,-52.7292033
A1C 3C4,ST. JOHN'S,NL,3,47.567073,-52.725645
A1C 3G3,ST. JOHN'S,NL,3,47.5720203,-52.7149825
A1C 3G6,ST. JOHN'S,NL,3,47.5682966,-52.7248401
A1C 3K1,ST. JOHN'S,NL,3,47.573425,-52.701414
A1C 3K9,ST. JOHN'S,NL,3,47.5702321,-52.7012886
A1C 3L6,ST. JOHN'S,NL,3,47.571457,-52.704344
A1C 3L9,ST. JOHN'S,NL,3,47.56865,-52.702975
A1C 3M6,ST. JOHN'S,NL,3,47.5701724,-52.7046876
A1C 3N8,ST. JOHN'S,NL,3,47.569654,-52.7069844
A1C 3R6,ST. JOHN'S,NL,3,47.567911,-52.705025
A1C 3R7,ST. JOHN'S,NL,3,47.5683084,-52.7063445
A1C 3R8,ST. JOHN'S,NL,3,47.568209,-52.706287
A1C 3S4,ST. JOHN'S,NL,3,47.567162,-52.705941
A1C 3S7,ST. JOHN'S,NL,3,47.56854,-52.70754
A1C 3T2,ST. JOHN'S,NL,3,47.5696574,-52.7093772
A1C 3T6,ST. JOHN'S,NL,3,47.570657,-52.7111383
A1C 3Z7,ST. JOHN'S,NL,3,47.56452,-52.707837
A1C 4A3,ST. JOHN'S,NL,3,47.5642159,-52.7094718
A1C 4B1,ST. JOHN'S,NL,3,47.5647045,-52.7110105
A1C 4B6,ST. JOHN'S,NL,3,47.5637286,-52.7105137
A1C 4C4,ST. JOHN'S,NL,3,47.5639829,-52.7138107
A1C 4H1,ST. JOHN'S,NL,3,47.5641633,-52.7157527
A1C 4H4,ST. JOHN'S,NL,3,47.561288,-52.710526
A1C 4J3,ST. JOHN'S,NL,3,47.564072,-52.717217
A1C 4K7,ST. JOHN'S,NL,3,47.56136,-52.716156
A1C 4L1,ST. JOHN'S,NL,3,47.561873,-52.721474
A1C 4N3,ST. JOHN'S,NL,3,47.5672238,-52.7213854
A1C 4S8,ST. JOHN'S,NL,3,47.566439,-52.725691
A1C 4W6,ST. JOHN'S,NL,3,47.5644922,-52.7240172
A1C 4X1,ST. JOHN'S,NL,3,47.5653008,-52.7256945
A1C 4X2,ST. JOHN'S,NL,3,47.565998,-52.726639
A1C 4Z2,ST. JOHN'S,NL,3,47.5648953,-52.7263326
A1C 4Z7,ST. JOHN'S,NL,3,47.564507,-52.727061
A1C 5A2,ST. JOHN'S,NL,3,47.563977,-52.727779
A1C 5B4,ST. JOHN'S,NL,3,47.5577209,-52.7164819
A1C 5E3,ST. JOHN'S,NL,3,47.559644,-52.725284
A1C 5E4,ST. JOHN'S,NL,3,47.5577432,-52.7263921
A1C 5G6,ST. JOHN'S,NL,3,47.557367,-52.73093
A1C 5L1,ST. JOHN'S,NL,3,47.559504,-52.711431
A1C 5M3,ST. JOHN'S,NL,3,47.605954,-52.748248
A1C 5N2,ST. JOHN'S,NL,3,47.559516,-52.711431
A1C 5R4,ST. JOHN'S,NL,3,47.605955,-52.748248
A1C 5R7,ST. JOHN'S,NL,3,47.559532,-52.711431
A1C 6B1,ST. JOHN'S,NL,3,47.569633,-52.700974
A1C 6B3,ST. JOHN'S,NL,3,47.568245,-52.713952
A1C 6B7,ST. JOHN'S,NL,3,47.559559,-52.711431
A1C 6B9,ST. JOHN'S,NL,3,47.5703514,-52.7163197
A1C 6E6,ST. JOHN'S,NL,3,47.525323,-52.766084
A1C 6G4,ST. JOHN'S,NL,3,47.557213,-52.725108
A1C 6G8,ST. JOHN'S,NL,3,47.560887,-52.719217
A1C 6K4,ST. JOHN'S,NL,3,47.559329,-52.713385
A1C 6N5,ST. JOHN'S,NL,3,47.564345,-52.712321
A1E 0B1,ST. JOHN'S,NL,3,47.5552964,-52.7432845
A1E 0B7,ST. JOHN'S,NL,3,47.5520038,-52.7496186
A0A 0A3,TREPASSEY,NL,3,46.73720932,-53.36383057
A0A 0A5,NORTHERN BAY,NL,3,47.9437294,-53.06818008
A0A 0B3,AQUAFORTE,NL,3,47.00819016,-52.95632172
A0A 0B6,PETTY HARBOUR,NL,3,47.46467972,-52.70938873
A0A 0C3,FERRYLAND,NL,3,47.02202988,-52.88990021
A0A 0C7,COLEYS POINT SOUTH,NL,3,47.58089828,-53.26422119
A0A 0E1,LOWER ISLAND COVE,NL,3,48.00194168,-52.98823929
A0A 0E2,PORT DE GRAVE,NL,3,47.58811188,-53.21120834
A0A 0E8,BRIGUS,NL,3,47.5306282,-53.23212814
A0A 0G5,CALVERT,NL,3,47.05324173,-52.91098022
A0A 1M0,BURNT POINT BDV,NL,3,47.953129,-53.043975
A0A 1N0,CALVERT,NL,3,47.048323,-52.920575
A0A 1Z0,CONCEPTION HARBOUR,NL,3,47.427521,-53.225612
A0A 2B0,CUPIDS,NL,3,47.526681,-53.259703
A0A 2S0,JOBS COVE,NL,3,47.987686,-52.998181
A0A 3H0,PETTY HARBOUR,NL,3,47.476427,-52.707683
A0A 3W0,SOUTH RIVER,NL,3,47.535964,-53.209132
A0A 4J0,WESTERN BAY,NL,3,47.883773,-53.084634
A0B 0A1,CHANCE COVE,NL,3,47.3278176,-53.4505056
A0B 0A7,BRIGUS JUNCTION,NL,3,47.3278176,-53.4505056
A0B 0B1,CAVENDISH,NL,3,47.3278176,-53.4505056
A0B 0B2,FRESHWATER PB,NL,3,47.3278176,-53.4505056
A0B 0B9,PLACENTIA,NL,3,47.3278176,-53.4505056
A0B 0C4,ST VINCENTS,NL,3,47.3278176,-53.4505056
A0B 0C6,COLINET,NL,3,47.3278176,-53.4505056
A0B 0E2,NORMANS COVE,NL,3,47.3278176,-53.4505056
A0B 0E3,ST MARYS,NL,3,47.3278176,-53.4505056
A0B 1E0,BRANCH,NL,3,46.88203812,-53.9535408
A0B 2H0,LITTLE HARBOUR EAST PB,NL,3,47.774084,-53.98845
A0B 2P0,NEW HARBOUR TB,NL,3,47.557172,-53.49547
A0B 2V0,NORTH HARBOUR SMB,NL,3,47.161723,-53.654613
A0B 2Z0,ST BRIDES,NL,3,46.914914,-54.16794
A0B 3A0,MOUNT CARMEL,NL,3,47.36399078,-53.85771942
A0C 0A5,BLOOMFIELD,NL,3,48.318529,-54.0513815
A0C 0B3,MELROSE,NL,3,48.318529,-54.0513815
A0C 0B6,HICKMANS HARBOUR,NL,3,48.318529,-54.0513815
A0C 0B9,PLATE COVE EAST,NL,3,48.318529,-54.0513815
A0C 1A0,BLOOMFIELD,NL,3,48.346418,-53.964627
A0C 1M0,DUNTARA,NL,3,48.596635,-53.374045
A0C 1N0,ELLISTON,NL,3,48.618107,-53.014077
A0C 2H0,PORT REXTON,NL,3,48.39945,-53.349515
A0E 0A1,BAINE HARBOUR,NL,3,47.36759949,-54.90787888
A0E 0C1,BURIN BAY ARM,NL,3,47.06177902,-55.17660141
A0E 0C3,HARBOUR MILLE,NL,3,47.58102036,-54.88608932
A0E 1G0,BURIN BAY ARM,NL,3,47.02826,-55.172394
A0E 1X0,GRAND BEACH,NL,3,47.133998,-55.519086
A0E 2L0,LITTLE ST LAWRENCE,NL,3,46.925471,-55.357411
A0G 0C3,CARMANVILLE,NL,3,49.0667089,-54.213784
A0G 0C4,MUSGRAVE HARBOUR,NL,3,49.0667089,-54.213784
A0G 0C7,BAYTONA,NL,3,49.0667089,-54.213784
A0G 0C8,VALLEY POND,NL,3,49.0667089,-54.213784
A0G 0G5,SUMMERFORD,NL,3,49.0667089,-54.213784
A0G 0H3,GREENSPOND,NL,3,49.0667089,-54.213784
A0G 0H5,TILTING,NL,3,49.0667089,-54.213784
A0G 0H6,TEMPLEMAN,NL,3,49.0667089,-54.213784
A0G 0H7,BOYDS COVE,NL,3,49.0667089,-54.213784
A0G 0J8,SELDOM,NL,3,49.0667089,-54.213784
A0G 0J9,TRAYTOWN,NL,3,49.0667089,-54.213784
A0G 1K0,BURNSIDE,NL,3,48.708173,-53.775056
A0G 2R0,HERRING NECK,NL,3,49.557216,-54.72791
A0G 2Y0,LADLE COVE,NL,3,49.468123,-54.101026
A0G 3A0,LEWISPORTE,NL,3,49.24474716,-55.05718613
A0G 3T0,RODGERS COVE,NL,3,49.348629,-54.515678
A0G 3W0,ST CHADS,NL,3,48.691644,-53.774765
A0H 0A3,PETERVIEW,NL,3,49.12329865,-55.34741974
A0H 0A5,ENGLISH HARBOUR WEST,NL,3,47.46582031,-55.50468826
A0H 0A8,MILLTOWN,NL,3,47.91601181,-55.7469101
A0H 0A9,CONNE RIVER,NL,3,47.88275146,-55.69919968
A0H 0B1,BOTWOOD,NL,3,49.13085938,-55.3669014
A0H 0B6,BUCHANS,NL,3,48.82555008,-56.85520172
A0H 0B9,MCCALLUM,NL,3,47.6311111,-56.2291667
A0H 1A0,BADGER,NL,3,49.130114,-56.084515
A0H 1E0,BOTWOOD,NL,3,49.13085938,-55.3669014
A0H 1G0,BUCHANS,NL,3,48.826261,-56.856795
A0H 1P0,HARBOUR BRETON,NL,3,47.46947,-55.80665
A0H 2J0,MCCALLUM,NL,3,47.63747,-56.229634
A0K 0A6,ROCKY HARBOUR,NL,3,49.59389877,-57.91278076
